lga_code,lga_name,latitude,longitude
26980,Whitehorse City,-37.83081055,145.13954163
21890,Darebin City,-37.70697784,145.02783203
27350,Yarra City,-37.8155098,145.01275635
27070,Whittlesea City,-37.66385269,145.03378296
27450,Yarra Ranges Shire,-37.77701718,145.31462588
25250,Moreland City,-37.7381351,144.9643028
25900,Port Phillip City,-37.86837006,144.99034119
24600,Melbourne City,-37.80986118,144.96528092
24600,Melbourne City,-37.81464024,144.96796111
25900,Port Phillip City,-37.8398634,144.9654825
24600,Melbourne City,-37.7853454,144.9412429
23110,Hobsons Bay City,-37.83907863,144.8564486
25250,Moreland City,-37.76911344,144.96689079
25250,Moreland City,-37.76543808,144.9447937
23270,Hume City,-37.69212683,144.92548087
24600,Melbourne City,-37.81139755,144.94664001
23110,Hobsons Bay City,-37.8636393,144.7671025
24210,Manningham City,-37.77733994,145.10635376
20660,Banyule City,-37.75675583,145.06245422
21180,Brimbank City,-37.7432518,144.77949524
21110,Boroondara City,-37.81436157,145.0993042
24970,Monash City,-37.91189194,145.1602478
24600,Melbourne City,-37.800848,144.9353231
21180,Brimbank City,-37.75968552,144.77226257
23110,Hobsons Bay City,-37.86257172,144.84837341
23270,Hume City,-37.6995163,144.88031006
25900,Port Phillip City,-37.83994293,144.97640991
26350,Stonnington City,-37.83565521,145.0216217
24330,Maribyrnong City,-37.8168853,144.8820934
23110,Hobsons Bay City,-37.86927795,144.83026123
24600,Melbourne City,-37.81536119,144.96420744
23430,Kingston City,-37.94511032,145.07843018
26350,Stonnington City,-37.84083311,145.00779774
20910,Bayside City,-37.93713068,145.0122847
25900,Port Phillip City,-37.83184052,144.96035767
23110,Hobsons Bay City,-37.86548035,144.78792814
23110,Hobsons Bay City,-37.87347031,144.81417847
25250,Moreland City,-37.7069277,144.9751144
23430,Kingston City,-37.9942894,145.11399841
24970,Monash City,-37.87088692,145.15244867
23110,Hobsons Bay City,-37.87863159,144.789505
23430,Kingston City,-37.97679901,145.09439087
23430,Kingston City,-37.97679138,145.09440613
20660,Banyule City,-37.76279495,145.05447172
25900,Port Phillip City,-37.86904042,144.99361497
24600,Melbourne City,-37.81030823,144.96512521
26350,Stonnington City,-37.83605194,145.02612305
23430,Kingston City,-38.0727016,145.1420218
27070,Whittlesea City,-37.64833069,144.99046326
23110,Hobsons Bay City,-37.86548627,144.7879176
27350,Yarra City,-37.78781509,145.00012207
26980,Whitehorse City,-37.80177689,145.12684631
21890,Darebin City,-37.77287292,145.00561523
24330,Maribyrnong City,-37.81285858,144.89091492
24600,Melbourne City,-37.79267408,144.91768115
22310,Glen Eira City,-37.8796695,145.0241931
27260,Wyndham City,-37.8753693,144.6696581
20910,Bayside City,-37.90102386,145.01412964
27350,Yarra City,-37.81392,145.0105699
27260,Wyndham City,-37.8809968,144.6879988
27070,Whittlesea City,-37.67913818,144.99688721
21180,Brimbank City,-37.6988902,144.780286
26980,Whitehorse City,-37.81814575,145.16462708
24330,Maribyrnong City,-37.80004501,144.89968872
25060,Moonee Valley City,-37.76147842,144.92182922
21180,Brimbank City,-37.76079559,144.81585693
27070,Whittlesea City,-37.67938278,145.03365608
22670,Greater Dandenong City,-37.9858551,145.22142029
26980,Whitehorse City,-37.8076973,145.1342926
24600,Melbourne City,-37.81622433,144.96969634
21180,Brimbank City,-37.7891701,144.828975
20660,Banyule City,-37.7207928,145.0704197
21890,Darebin City,-37.72458649,145.00881958
24600,Melbourne City,-37.8098073,144.969375
20910,Bayside City,-37.93720216,145.01227494
24210,Manningham City,-37.73375554,145.18599061
22670,Greater Dandenong City,-37.99157992,145.2173911
23270,Hume City,-37.6528259,144.9212754
24410,Maroondah City,-37.8196541,145.3140249
24650,Melton City,-37.69185638,144.7442627
26350,Stonnington City,-37.8580599,145.0223163
25900,Port Phillip City,-37.87229919,144.98167419
23110,Hobsons Bay City,-37.84477615,144.8890686
23270,Hume City,-37.65792084,144.91854858
24970,Monash City,-37.93589783,145.19285583
23270,Hume City,-37.59274673,144.91873169
20660,Banyule City,-37.70840836,145.10023499
21110,Boroondara City,-37.81345367,145.08482361
24600,Melbourne City,-37.8239837,144.9518182
25250,Moreland City,-37.77661067,144.96293469
24600,Melbourne City,-37.8217373,144.955775
25060,Moonee Valley City,-37.74915695,144.91529846
24600,Melbourne City,-37.8114407,144.9563237
24330,Maribyrnong City,-37.77933502,144.86053467
22310,Glen Eira City,-37.8865878,145.0539643
21180,Brimbank City,-37.75701141,144.82327271
24970,Monash City,-37.8948288,145.14408875
21180,Brimbank City,-37.79920578,144.78929138
27450,Yarra Ranges Shire,-37.91561975,145.35135443
21110,Boroondara City,-37.83261493,145.0329829
23110,Hobsons Bay City,-37.8646623,144.8244082
23110,Hobsons Bay City,-37.85587213,144.85849754
21890,Darebin City,-37.77287972,144.99079775
27070,Whittlesea City,-37.67269897,145.0019989
23110,Hobsons Bay City,-37.8804461,144.7590947
25900,Port Phillip City,-37.86010637,144.98418552
25060,Moonee Valley City,-37.7525599,144.8731506
25900,Port Phillip City,-37.86340745,144.98134063
22170,Frankston City,-38.10702441,145.18733997
25250,Moreland City,-37.7096426,144.9650558
24600,Melbourne City,-37.82869883,144.96370006
22670,Greater Dandenong City,-37.96405029,145.15484619
25060,Moonee Valley City,-37.7448038,144.9251961
20660,Banyule City,-37.701694,145.1276206
27350,Yarra City,-37.83179092,144.99703979
27260,Wyndham City,-37.92638397,144.71937561
24330,Maribyrnong City,-37.77342606,144.88639832
27450,Yarra Ranges Shire,-37.78579858,145.5489144
27450,Yarra Ranges Shire,-37.78579694,145.54891231
27260,Wyndham City,-37.87688828,144.67904663
23270,Hume City,-37.56498294,144.71616819
24210,Manningham City,-37.75996017,145.13504028
25250,Moreland City,-37.7183459,144.9189672
25250,Moreland City,-37.7183431,144.9189703
23670,Knox City,-37.86993653,145.22623272
20660,Banyule City,-37.7601346,145.0715152
21180,Brimbank City,-37.72868729,144.80717468
25060,Moonee Valley City,-37.7524867,144.8730318
24600,Melbourne City,-37.7938198,144.9151379
25060,Moonee Valley City,-37.73308028,144.86709211
24600,Melbourne City,-37.8061287,144.9359038
25060,Moonee Valley City,-37.71287918,144.88937378
23430,Kingston City,-37.98369256,145.06518386
21110,Boroondara City,-37.83069992,145.05227661
24410,Maroondah City,-37.78868866,145.25328064
27350,Yarra City,-37.78941345,144.9730835
23430,Kingston City,-37.95824051,145.05250549
24600,Melbourne City,-37.81029,144.96312
25250,Moreland City,-37.74180222,144.96670532
25900,Port Phillip City,-37.83846664,144.93319702
24600,Melbourne City,-37.81425098,144.9729132
24600,Melbourne City,-37.82256106,144.95897543
21180,Brimbank City,-37.77705765,144.82872009
27260,Wyndham City,-37.89460025,144.61615074
23270,Hume City,-37.6498239,144.9173075
24600,Melbourne City,-37.8158122,144.94593583
23270,Hume City,-37.63803864,144.92573547
24410,Maroondah City,-37.77436325,145.2445406
22310,Glen Eira City,-37.88629532,145.0604248
26350,Stonnington City,-37.8472336,144.9977493
21180,Brimbank City,-37.79125855,144.82286249
26980,Whitehorse City,-37.85198212,145.15551758
21110,Boroondara City,-37.79463959,145.08552551
21890,Darebin City,-37.75460052,144.9874115
21180,Brimbank City,-37.79144602,144.82297216
21180,Brimbank City,-37.77813339,144.83656311
20660,Banyule City,-37.73871994,145.03855896
23270,Hume City,-37.58319003,144.75926644
21180,Brimbank City,-37.70009801,144.79228481
25250,Moreland City,-37.7674039,144.97994159
21110,Boroondara City,-37.79530334,145.03627014
23670,Knox City,-37.8858583,145.21765949
27350,Yarra City,-37.79867935,144.97624207
23110,Hobsons Bay City,-37.8444215,144.8750915
26980,Whitehorse City,-37.85382462,145.15950012
23430,Kingston City,-37.95340729,145.0643158
22310,Glen Eira City,-37.86747742,145.02436829
25250,Moreland City,-37.7035217,144.9513658
24330,Maribyrnong City,-37.78289413,144.87747192
25060,Moonee Valley City,-37.75897217,144.86941528
21890,Darebin City,-37.71026993,145.02563477
24210,Manningham City,-37.77819414,145.12189608
23270,Hume City,-37.57417317,144.92418584
21180,Brimbank City,-37.79144945,144.82293991
27350,Yarra City,-37.80137949,144.97797284
23110,Hobsons Bay City,-37.83583069,144.84747314
26980,Whitehorse City,-37.80974197,145.19284058
26350,Stonnington City,-37.84186554,145.01545715
21180,Brimbank City,-37.7811768,144.8395866
25250,Moreland City,-37.74476417,144.96566956
27350,Yarra City,-37.81495567,145.00542247
24410,Maroondah City,-37.83183289,145.2716217
21180,Brimbank City,-37.731987,144.81451416
24970,Monash City,-37.89915848,145.12446594
27260,Wyndham City,-37.88636017,144.74647522
21110,Boroondara City,-37.82461548,145.08757019
23430,Kingston City,-37.96210098,145.05953979
22670,Greater Dandenong City,-37.98410416,145.2151947
24650,Melton City,-37.70030594,144.74523926
27070,Whittlesea City,-37.67274857,145.01712036
21180,Brimbank City,-37.74650192,144.83859253
24600,Melbourne City,-37.7863903,144.9573289
24970,Monash City,-37.88322067,145.11183167
26350,Stonnington City,-37.8473283,144.9976626
24600,Melbourne City,-37.82621765,144.96643066
26980,Whitehorse City,-37.85609436,145.1834259
25250,Moreland City,-37.71110535,144.91531372
23270,Hume City,-37.59731507,144.6997811
21110,Boroondara City,-37.8133145,145.03735834
21180,Brimbank City,-37.79147174,144.8230037
21180,Brimbank City,-37.79142341,144.82303262
21180,Brimbank City,-37.79150988,144.82298744
21180,Brimbank City,-37.79107821,144.82276398
21180,Brimbank City,-37.78090723,144.83203816
23110,Hobsons Bay City,-37.82554245,144.88104248
25900,Port Phillip City,-37.83799771,144.96167886
25060,Moonee Valley City,-37.7525845,144.873072
21180,Brimbank City,-37.7645678,144.8324571
21180,Brimbank City,-37.7961256,144.8035769
24330,Maribyrnong City,-37.78573464,144.89915476
23430,Kingston City,-37.98335266,145.08093262
26350,Stonnington City,-37.84474182,145.03953552
25900,Port Phillip City,-37.8408414,144.9549239
24330,Maribyrnong City,-37.78671265,144.87362671
25250,Moreland City,-37.75209045,144.93559265
24410,Maroondah City,-37.82390213,145.25801086
25900,Port Phillip City,-37.8295517,144.96377563
25060,Moonee Valley City,-37.76716614,144.92483521
24970,Monash City,-37.9002274,145.1004492
21450,Cardinia Shire,-38.0856336,145.4601442
25900,Port Phillip City,-37.86580276,144.98825073
21110,Boroondara City,-37.79623413,145.02886963
20910,Bayside City,-37.9099884,144.99183655
27350,Yarra City,-37.80628189,144.98220605
26350,Stonnington City,-37.84962757,144.9935729
23670,Knox City,-37.93073572,145.25390988
21180,Brimbank City,-37.8012413,144.7914058
21450,Cardinia Shire,-38.05516975,145.48975261
27350,Yarra City,-37.81058509,145.00032169
23270,Hume City,-37.66371218,144.84509563
21180,Brimbank City,-37.7891761,144.8290699
20660,Banyule City,-37.70258331,145.08287048
21180,Brimbank City,-37.789211,144.8290399
25900,Port Phillip City,-37.84701538,144.9772644
24410,Maroondah City,-37.8194117,145.3147414
21180,Brimbank City,-37.7385788,144.85108948
23270,Hume City,-37.65356815,144.95565928
24970,Monash City,-37.91064072,145.10046387
21180,Brimbank City,-37.77465439,144.82937622
24330,Maribyrnong City,-37.81411362,144.89479065
23670,Knox City,-37.8926772,145.2381816
27350,Yarra City,-37.80469026,144.98193632
27260,Wyndham City,-37.86055756,144.66662598
23670,Knox City,-37.8511595,145.3121623
21180,Brimbank City,-37.75216675,144.77192688
24600,Melbourne City,-37.81831741,144.96696472
26350,Stonnington City,-37.8522813,144.9932893
23430,Kingston City,-37.98041916,145.05641174
21180,Brimbank City,-37.73129272,144.81413269
23270,Hume City,-37.6579799,144.9287257
24210,Manningham City,-37.78564453,145.1280365
26980,Whitehorse City,-37.81981566,145.13035693
23110,Hobsons Bay City,-37.8668251,144.77816772
23430,Kingston City,-37.96389008,145.06802368
26350,Stonnington City,-37.85657883,144.99125671
26350,Stonnington City,-37.85851669,144.99867249
24970,Monash City,-37.87127686,145.15896606
21110,Boroondara City,-37.79370411,145.03917655
25900,Port Phillip City,-37.8343585,144.9655626
21890,Darebin City,-37.73767853,145.0249176
23270,Hume City,-37.60442734,144.91688538
25060,Moonee Valley City,-37.75949269,144.90379528
25900,Port Phillip City,-37.8634165,144.99243
22670,Greater Dandenong City,-37.93314743,145.1499176
27260,Wyndham City,-37.90168348,144.66070292
26980,Whitehorse City,-37.8186113,145.1543419
24410,Maroondah City,-37.78320313,145.26930237
23110,Hobsons Bay City,-37.83467484,144.83815002
25250,Moreland City,-37.72085953,144.95881653
24600,Melbourne City,-37.82487388,144.95287147
24970,Monash City,-37.91052542,145.12939873
22170,Frankston City,-38.1753574,145.1404453
24600,Melbourne City,-37.83329391,144.91320801
27350,Yarra City,-37.78275955,144.98433851
27260,Wyndham City,-37.88128405,144.64497934
22310,Glen Eira City,-37.88307571,144.99864197
24600,Melbourne City,-37.82484055,144.96183777
25250,Moreland City,-37.69190979,144.95860291
27350,Yarra City,-37.81258392,145.00050354
26350,Stonnington City,-37.84672165,144.99298096
25900,Port Phillip City,-37.8364292,144.9749886
22670,Greater Dandenong City,-37.9966507,145.20541382
26980,Whitehorse City,-37.82852554,145.10821533
21180,Brimbank City,-37.70324819,144.78255901
27260,Wyndham City,-37.86891556,144.73449707
21110,Boroondara City,-37.8188591,145.07051086
26350,Stonnington City,-37.8522794,144.9933005
27350,Yarra City,-37.82742013,145.00158736
25250,Moreland City,-37.73703384,144.95779419
23110,Hobsons Bay City,-37.82678223,144.84472656
24330,Maribyrnong City,-37.78919601,144.89009094
24600,Melbourne City,-37.83129592,144.98763911
25060,Moonee Valley City,-37.74734497,144.92538452
24600,Melbourne City,-37.80397207,144.95689945
26350,Stonnington City,-37.87594223,145.04508972
21890,Darebin City,-37.71307755,145.03215027
24600,Melbourne City,-37.81040389,144.96323498
26350,Stonnington City,-37.83506168,144.99609299
23670,Knox City,-37.87145615,145.2960968
27350,Yarra City,-37.812429,145.0110323
24600,Melbourne City,-37.83368683,144.91311646
24330,Maribyrnong City,-37.7863872,144.900393
23110,Hobsons Bay City,-37.86573792,144.78063965
23270,Hume City,-37.68658066,144.93043518
22310,Glen Eira City,-37.92928696,145.04277039
24600,Melbourne City,-37.81378174,144.9906311
24600,Melbourne City,-37.79669952,144.92323303
24330,Maribyrnong City,-37.7863811,144.9004666
25250,Moreland City,-37.74258041,144.97805786
24600,Melbourne City,-37.78215357,144.91164297
21180,Brimbank City,-37.79088456,144.82398934
21180,Brimbank City,-37.79146839,144.82301837
21180,Brimbank City,-37.79049976,144.82472555
21180,Brimbank City,-37.79162568,144.82295257
26350,Stonnington City,-37.8473047,144.9978568
24970,Monash City,-37.92494533,145.12250383
23110,Hobsons Bay City,-37.83550644,144.88070679
20910,Bayside City,-37.96159744,145.03619385
24600,Melbourne City,-37.81463638,144.95617686
22170,Frankston City,-38.18166039,145.15436848
23270,Hume City,-37.64632416,144.83898926
23270,Hume City,-37.66350174,144.85522461
24330,Maribyrnong City,-37.7728436,144.8905936
25250,Moreland City,-37.72001269,144.91559277
24600,Melbourne City,-37.79954529,144.95620728
24600,Melbourne City,-37.82163589,144.97855239
21890,Darebin City,-37.71666718,144.99859619
23670,Knox City,-37.9054969,145.2799923
25060,Moonee Valley City,-37.73515701,144.89649963
24600,Melbourne City,-37.8087072,144.9712968
22310,Glen Eira City,-37.90717697,145.06620789
22310,Glen Eira City,-37.8990097,145.0531311
21890,Darebin City,-37.77749634,145.02339172
26980,Whitehorse City,-37.80037689,145.14468384
20660,Banyule City,-37.70948029,145.12011719
24600,Melbourne City,-37.80103149,144.96123618
21180,Brimbank City,-37.78984833,144.75730896
24970,Monash City,-37.93102264,145.18255615
25900,Port Phillip City,-37.8635096,144.9858949
25060,Moonee Valley City,-37.7524868,144.8730301
22670,Greater Dandenong City,-37.98817062,145.2230072
21180,Brimbank City,-37.77271652,144.75601196
21180,Brimbank City,-37.79160924,144.82297621
21180,Brimbank City,-37.79161608,144.82297535
27450,Yarra Ranges Shire,-37.77775199,145.42836059
25900,Port Phillip City,-37.86815015,144.98881468
24330,Maribyrnong City,-37.82001877,144.89009094
24600,Melbourne City,-37.80240061,144.94731721
23270,Hume City,-37.70701218,144.88124084
21110,Boroondara City,-37.80095763,145.02577912
21180,Brimbank City,-37.80327606,144.81472778
21180,Brimbank City,-37.79108687,144.82271118
21180,Brimbank City,-37.79122412,144.82286472
21110,Boroondara City,-37.81067276,145.06321716
21180,Brimbank City,-37.79145536,144.8229316
24600,Melbourne City,-37.79698368,144.96760645
26350,Stonnington City,-37.85084537,145.020926
21610,Casey City,-38.1011586,145.2816
25250,Moreland City,-37.75543898,144.97568095
22170,Frankston City,-38.0753087,145.2043876
25060,Moonee Valley City,-37.75505066,144.91755676
21180,Brimbank City,-37.74756622,144.82774353
24410,Maroondah City,-37.79928589,145.28640747
27260,Wyndham City,-37.83152771,144.66851807
21890,Darebin City,-37.7643169,144.9880081
26980,Whitehorse City,-37.85474777,145.16928101
26350,Stonnington City,-37.84039611,145.01450513
27260,Wyndham City,-37.92818832,144.73803711
21110,Boroondara City,-37.82717896,145.04708862
24330,Maribyrnong City,-37.817632,144.8801213
21610,Casey City,-38.06879342,145.26880763
22670,Greater Dandenong City,-37.96693078,145.21425268
21890,Darebin City,-37.77353287,145.01124573
21180,Brimbank City,-37.79144597,144.82296263
21110,Boroondara City,-37.81246567,145.07962036
23110,Hobsons Bay City,-37.84503937,144.87194824
20660,Banyule City,-37.68899918,145.07814026
24970,Monash City,-37.89914747,145.12409326
26350,Stonnington City,-37.83498792,144.99604646
20660,Banyule City,-37.70608902,145.06645203
24600,Melbourne City,-37.81373709,144.96868076
22670,Greater Dandenong City,-37.96138,145.16915894
27450,Yarra Ranges Shire,-37.792303,145.380972
24330,Maribyrnong City,-37.78198242,144.85154724
24600,Melbourne City,-37.8130898,144.9494714
23670,Knox City,-37.84355927,145.26202393
24410,Maroondah City,-37.7806778,145.25073242
25250,Moreland City,-37.73496628,144.94709778
24600,Melbourne City,-37.7912733,144.959044
20660,Banyule City,-37.73446274,145.04911804
24970,Monash City,-37.87475967,145.1481781
27260,Wyndham City,-37.86378854,144.59979629
25250,Moreland City,-37.75932312,144.95033264
23270,Hume City,-37.68954086,144.95800781
21110,Boroondara City,-37.84548569,145.04670715
21890,Darebin City,-37.77199173,144.99937439
23270,Hume City,-37.62195587,144.94781494
23270,Hume City,-37.68397141,144.95750427
27070,Whittlesea City,-37.68709183,145.02865601
23270,Hume City,-37.64302826,144.94158936
23270,Hume City,-37.64303589,144.94158936
24600,Melbourne City,-37.81628322,144.96352983
26980,Whitehorse City,-37.83361435,145.21069336
23430,Kingston City,-37.9906875,145.0708471
24330,Maribyrnong City,-37.78686525,144.87483134
27350,Yarra City,-37.80541201,144.98099459
22310,Glen Eira City,-37.8807554,145.045413
25250,Moreland City,-37.75328445,144.94573975
21890,Darebin City,-37.75634003,145.0093689
25250,Moreland City,-37.69203568,144.95835876
24970,Monash City,-37.90358734,145.16445923
24970,Monash City,-37.89268875,145.13046265
26980,Whitehorse City,-37.84702301,145.19902039
25060,Moonee Valley City,-37.72612381,144.87129211
27350,Yarra City,-37.81035614,144.99702454
24600,Melbourne City,-37.81600952,144.96905518
24970,Monash City,-37.87220764,145.14839172
21610,Casey City,-38.02588461,145.30396133
23430,Kingston City,-37.94522476,145.04362488
24600,Melbourne City,-37.79807619,144.95261886
23670,Knox City,-37.85343552,145.24795532
26350,Stonnington City,-37.8481102,145.00318909
27070,Whittlesea City,-37.69161606,144.97903442
26350,Stonnington City,-37.8508625,145.02134952
22670,Greater Dandenong City,-37.96693078,145.21425268
24650,Melton City,-37.75320816,144.70373535
24600,Melbourne City,-37.83655452,144.97567816
21890,Darebin City,-37.7207961,145.04840666
26350,Stonnington City,-37.84547806,144.99757385
27260,Wyndham City,-37.83938217,144.67301941
24600,Melbourne City,-37.78223077,144.91297245
24330,Maribyrnong City,-37.81141397,144.8786561
27070,Whittlesea City,-37.64775437,145.02210798
27070,Whittlesea City,-37.64772638,145.02211095
27260,Wyndham City,-37.8716737,144.7456951
27350,Yarra City,-37.80831909,144.99189758
25060,Moonee Valley City,-37.7522043,144.8730461
23430,Kingston City,-37.96808762,145.08447466
20660,Banyule City,-37.70702744,145.08052063
27070,Whittlesea City,-37.64972846,145.0509392
21180,Brimbank City,-37.72871399,144.80671692
21180,Brimbank City,-37.77611677,144.76135304
26980,Whitehorse City,-37.82775497,145.21333313
24970,Monash City,-37.93334961,145.16807556
24410,Maroondah City,-37.78572464,145.27772522
22170,Frankston City,-38.14929702,145.12007821
24330,Maribyrnong City,-37.77057307,144.88925185
21110,Boroondara City,-37.82076645,145.03547668
22310,Glen Eira City,-37.89684097,145.04798474
27260,Wyndham City,-37.89397812,144.68103027
23430,Kingston City,-37.939785,145.09082031
24970,Monash City,-37.91054969,145.12934803
27070,Whittlesea City,-37.64464951,145.02648926
24600,Melbourne City,-37.80202866,144.93063354
25900,Port Phillip City,-37.83814302,144.97509005
24600,Melbourne City,-37.8189634,144.9690668
26980,Whitehorse City,-37.82098016,145.1724283
22310,Glen Eira City,-37.88191223,145.01144409
27070,Whittlesea City,-37.68288422,145.03173828
25900,Port Phillip City,-37.8350954,144.9747499
21890,Darebin City,-37.73014101,145.01571378
23430,Kingston City,-37.9766364,145.12859209
27070,Whittlesea City,-37.67943361,145.03349265
24600,Melbourne City,-37.8148966,144.94228597
27260,Wyndham City,-37.86374794,144.59980322
25900,Port Phillip City,-37.84024048,144.94558716
22670,Greater Dandenong City,-37.9427441,145.1992926
25250,Moreland City,-37.7554876,144.94881941
24600,Melbourne City,-37.81976316,144.95344252
22670,Greater Dandenong City,-38.00140808,145.1987655
23270,Hume City,-37.68492508,144.91737366
25250,Moreland City,-37.7735925,144.9481955
27070,Whittlesea City,-37.62318802,145.06486511
23270,Hume City,-37.6686305,144.85069998
24600,Melbourne City,-37.81929267,144.95326175
24970,Monash City,-37.90349915,145.13486904
24600,Melbourne City,-37.81940915,144.95336245
25900,Port Phillip City,-37.84024048,144.94558716
23270,Hume City,-37.57317548,144.72504696
21180,Brimbank City,-37.78299332,144.77322388
20660,Banyule City,-37.70530701,145.08126831
21180,Brimbank City,-37.79149252,144.82306395
21610,Casey City,-38.11898294,145.3152059
24600,Melbourne City,-37.8117361,144.9664991
26980,Whitehorse City,-37.8186177,145.1178612
24600,Melbourne City,-37.81678925,144.96639143
24330,Maribyrnong City,-37.80945587,144.85417175
26980,Whitehorse City,-37.81048203,145.19313049
25250,Moreland City,-37.7597762,144.9442716
24410,Maroondah City,-37.78186798,145.26672363
26350,Stonnington City,-37.8685379,145.06114197
23110,Hobsons Bay City,-37.88161087,144.77435303
27260,Wyndham City,-37.83944321,144.74708557
25900,Port Phillip City,-37.88148117,144.98420715
25060,Moonee Valley City,-37.74396133,144.89454651
22670,Greater Dandenong City,-38.0123291,145.17178345
25060,Moonee Valley City,-37.77885818,144.93225098
21890,Darebin City,-37.77040482,145.00418091
24330,Maribyrnong City,-37.80374527,144.88941956
26980,Whitehorse City,-37.83666229,145.18826294
22310,Glen Eira City,-37.8787063,145.0427539
24600,Melbourne City,-37.7963413,144.94330017
25060,Moonee Valley City,-37.77566528,144.91494751
20660,Banyule City,-37.70734787,145.09898376
22310,Glen Eira City,-37.8866603,145.0432751
22310,Glen Eira City,-37.886665,145.0432598
26350,Stonnington City,-37.87895966,145.07730103
25900,Port Phillip City,-37.85445023,144.98043823
21890,Darebin City,-37.70949554,144.99710083
21890,Darebin City,-37.7298879,145.01547058
25250,Moreland City,-37.77334976,144.97364807
23270,Hume City,-37.66790651,144.84583256
24210,Manningham City,-37.7729813,145.12676129
21610,Casey City,-37.98465562,145.25232388
24600,Melbourne City,-37.82519913,144.95695496
23430,Kingston City,-37.93286896,145.11833191
21610,Casey City,-38.01580815,145.34202595
25250,Moreland City,-37.7564888,144.96392822
27260,Wyndham City,-37.89958179,144.66111849
21890,Darebin City,-37.75336838,145.01091003
25060,Moonee Valley City,-37.75045327,144.92071647
23270,Hume City,-37.59749397,144.69820659
26350,Stonnington City,-37.8472974,144.997723
21110,Boroondara City,-37.83165178,145.06582039
20660,Banyule City,-37.6968956,145.12382507
26980,Whitehorse City,-37.85474777,145.16928101
21890,Darebin City,-37.7481842,145.02972412
25250,Moreland City,-37.745922,144.9726625
21180,Brimbank City,-37.79136935,144.82288949
23430,Kingston City,-38.02801132,145.13117981
22670,Greater Dandenong City,-37.99007797,145.2175293
21890,Darebin City,-37.73797989,145.0039978
22170,Frankston City,-38.1732874,145.150573
24970,Monash City,-37.87490845,145.17230225
25900,Port Phillip City,-37.83506012,144.97080994
23270,Hume City,-37.5507889,144.7302837
23670,Knox City,-37.84450912,145.26834106
20910,Bayside City,-37.89805984,144.99414063
24600,Melbourne City,-37.81545188,144.94571993
24970,Monash City,-37.90632629,145.1257019
21890,Darebin City,-37.73784256,145.0007019
21110,Boroondara City,-37.81105804,145.0677948
24600,Melbourne City,-37.83673477,144.97898865
21180,Brimbank City,-37.72949219,144.81518555
27070,Whittlesea City,-37.64226532,145.06919861
24410,Maroondah City,-37.80559921,145.28611755
26350,Stonnington City,-37.87362671,145.0382843
21110,Boroondara City,-37.79108047,145.02819824
21110,Boroondara City,-37.82453726,145.02876082
23670,Knox City,-37.85966629,145.2476814
23110,Hobsons Bay City,-37.86403123,144.90728336
24970,Monash City,-37.89944862,145.09456258
27350,Yarra City,-37.81478001,145.00531605
21110,Boroondara City,-37.8243103,145.05804443
23430,Kingston City,-38.0475384,145.14117295
21180,Brimbank City,-37.80095291,144.82839966
23110,Hobsons Bay City,-37.88006973,144.79360962
25060,Moonee Valley City,-37.78560638,144.92170715
24600,Melbourne City,-37.8238718,144.9517159
21180,Brimbank City,-37.7627449,144.77589417
23110,Hobsons Bay City,-37.83117294,144.82672119
24600,Melbourne City,-37.81672562,144.96632278
21180,Brimbank City,-37.71551514,144.87557983
25900,Port Phillip City,-37.83897781,144.94747925
21180,Brimbank City,-37.73062897,144.81549072
27070,Whittlesea City,-37.67255402,145.00172424
26350,Stonnington City,-37.8928566,145.08824158
21180,Brimbank City,-37.79131882,144.8228303
21890,Darebin City,-37.76008803,144.99425822
21180,Brimbank City,-37.79149336,144.82301864
20910,Bayside City,-37.92037551,145.00700967
24600,Melbourne City,-37.81477737,144.96899414
24600,Melbourne City,-37.81523514,144.96360779
24970,Monash City,-37.90376663,145.16534424
25060,Moonee Valley City,-37.7525178,144.8730065
26980,Whitehorse City,-37.82951355,145.11434937
21890,Darebin City,-37.74768829,145.0166626
25250,Moreland City,-37.764968,144.9611
24600,Melbourne City,-37.83353029,144.90836911
26350,Stonnington City,-37.88935089,145.08888245
22310,Glen Eira City,-37.91938782,145.06295776
26350,Stonnington City,-37.84819031,145.00256348
24600,Melbourne City,-37.82320752,144.98059588
24330,Maribyrnong City,-37.8051515,144.9047321
25060,Moonee Valley City,-37.755472,144.910586
23270,Hume City,-37.69426727,144.91531372
25250,Moreland City,-37.7033577,144.91545105
25710,Nillumbik Shire,-37.6996727,145.15664673
26350,Stonnington City,-37.84574416,144.99444353
21180,Brimbank City,-37.79122493,144.82292408
27350,Yarra City,-37.79572178,144.99185456
21890,Darebin City,-37.73302197,145.00312326
21180,Brimbank City,-37.80075836,144.81855774
24410,Maroondah City,-37.79654312,145.2383728
23430,Kingston City,-37.94625854,145.05149841
21180,Brimbank City,-37.79142573,144.82299532
21180,Brimbank City,-37.79136427,144.8230114
24330,Maribyrnong City,-37.7855052,144.89735
23670,Knox City,-37.92247288,145.2649989
23670,Knox City,-37.8389628,145.2663484
24650,Melton City,-37.72402191,144.75076294
27260,Wyndham City,-37.83453642,144.6876881
25250,Moreland City,-37.71209717,144.91670227
24330,Maribyrnong City,-37.79388401,144.87363063
21890,Darebin City,-37.74124908,144.98956299
25900,Port Phillip City,-37.8634997,144.9924263
21180,Brimbank City,-37.7385788,144.85108948
